Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-09,2025-09-21 13:12:00,School ADHC,SYN-2213-ADHC,District M,District M - Block 002,Yes,Yes,Class 6,Math and Science,140,90,94,150,90,107,200,98,100,490,579,0.5908,At Risk
2025-09,2025-09-21 13:29:00,School ADHY,SYN-2235-ADHY,District M,District M - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,25,22,18,10,7,6,11,9,8,46,70,0.7609,On Track
2025-09,2025-09-21 13:46:00,School ADHZ,SYN-2236-ADHZ,District M,District M - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,24,18,16,13,9,10,14,13,9,51,75,0.7353,Behind
2025-09,2025-09-21 14:03:00,School ADIB,SYN-2238-ADIB,District M,District M - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,25,19,11,17,14,13,18,14,12,60,83,0.6917,Behind
2025-09,2025-09-21 14:20:00,School ADID,SYN-2240-ADID,District M,District M - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,15,12,15,17,15,15,14,12,13,46,82,0.8913,On Track
2025-09,2025-09-21 14:37:00,School ADIE,SYN-2241-ADIE,District M,District M - Block 003,No,No,Not conducted,Not applicable,43,0,0,32,0,0,31,0,0,106,0,0.0,Critical
2025-09,2025-09-21 14:54:00,School ADIF,SYN-2242-ADIF,District M,District M - Block 003,Yes,No,Class 6,Math and Science,36,33,31,53,46,47,41,33,32,130,222,0.8538,On Track
2025-09,2025-09-21 15:11:00,School ADIY,SYN-2261-ADIY,District M,District M - Block 004,Yes,Yes,Class 6,Math and Science,21,10,10,28,19,24,22,10,11,71,84,0.5915,At Risk
2025-09,2025-09-21 15:28:00,School ADIZ,SYN-2262-ADIZ,District M,District M - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,24,25,42,25,27,36,20,19,113,140,0.6195,Behind
2025-09,2025-09-21 15:45:00,School ADJA,SYN-2263-ADJA,District M,District M - Block 004,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,23,26,34,23,25,35,26,24,103,147,0.7136,Behind
2025-09,2025-09-21 16:02:00,School ADHD,SYN-2214-ADHD,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,28,28,62,32,36,29,19,18,140,161,0.575,At Risk
2025-09,2025-09-21 16:19:00,School ADHE,SYN-2215-ADHE,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,3,3,3,5,5,5,5,5,5,13,26,1.0,On Track
2025-09,2025-09-21 16:36:00,School ADHF,SYN-2216-ADHF,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,25,17,42,23,22,46,24,24,127,135,0.5315,At Risk
2025-09,2025-09-21 16:53:00,School ADHG,SYN-2217-ADHG,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,51,57,74,57,54,53,45,44,196,308,0.7857,On Track
2025-09,2025-09-21 17:10:00,School ADHH,SYN-2218-ADHH,District M,District M - Block 005,Yes,Yes,Class 6,Math and Science,47,46,39,38,27,28,42,37,34,127,211,0.8307,On Track
2025-09,2025-09-21 17:27:00,School ADIA,SYN-2237-ADIA,District M,District M - Block 005,Yes,No,"Classes 6, 7 and 8",Math and Science,31,22,24,40,26,26,34,22,25,105,145,0.6905,Behind
2025-09,2025-09-21 17:44:00,School ADIC,SYN-2239-ADIC,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,14,14,33,25,25,13,7,8,63,93,0.7381,Behind
2025-09,2025-09-21 18:01:00,School ADJB,SYN-2264-ADJB,District M,District M - Block 006,No,No,Not conducted,Not applicable,35,0,0,11,0,0,7,0,0,53,0,0.0,Critical
2025-09,2025-09-21 18:18:00,School ADJC,SYN-2265-ADJC,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,65,49,54,73,60,62,55,54,47,193,326,0.8446,On Track
2025-09,2025-09-21 18:35:00,School ADJD,SYN-2266-ADJD,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,42,35,30,24,12,13,24,11,12,90,113,0.6278,Behind
2025-09,2025-09-21 18:52:00,School ADJE,SYN-2267-ADJE,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,15,15,16,11,11,18,15,14,54,81,0.75,On Track
2025-09,2025-09-21 19:09:00,School ADJF,SYN-2268-ADJF,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,28,35,30,21,20,20,15,16,99,135,0.6818,Behind
2025-09,2025-09-21 19:26:00,School ADJG,SYN-2269-ADJG,District M,District M - Block 006,No,No,Not conducted,Not applicable,79,0,0,59,0,0,64,0,0,202,0,0.0,Critical
2025-09,2025-09-21 19:43:00,School ADJH,SYN-2270-ADJH,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,147,110,93,136,102,97,169,117,106,452,625,0.6914,Behind
2025-09,2025-09-21 20:00:00,School ADJI,SYN-2271-ADJI,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,45,28,30,35,19,20,30,17,17,110,131,0.5955,At Risk
2025-09,2025-09-21 20:17:00,School ADJJ,SYN-2272-ADJJ,District M,District M - Block 006,Yes,Yes,Class 6,Math and Science,57,49,47,79,51,53,63,53,58,199,311,0.7814,On Track
2025-09,2025-09-21 20:34:00,School ADJK,SYN-2273-ADJK,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,32,22,23,32,19,25,28,18,16,92,123,0.6685,Behind
2025-09,2025-09-21 20:51:00,School ADGG,SYN-2191-ADGG,District M,District M - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,45,44,30,36,34,30,30,29,29,111,196,0.8829,On Track
2025-09,2025-09-21 21:08:00,School ADHT,SYN-2230-ADHT,District M,District M - Block 007,Yes,Yes,Class 6,Math,45,29,31,46,35,45,42,31,32,133,203,0.7632,On Track
2025-09,2025-09-21 21:25:00,School ADHU,SYN-2231-ADHU,District M,District M - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,49,57,73,57,57,60,48,50,202,318,0.7871,On Track
2025-09,2025-09-21 21:42:00,School ADHV,SYN-2232-ADHV,District M,District M - Block 007,Yes,Yes,Class 6,Math,38,23,26,42,22,25,40,23,39,120,158,0.6583,Behind
2025-09,2025-09-21 21:59:00,School ADHW,SYN-2233-ADHW,District M,District M - Block 007,Yes,No,Class 6,Math and Science,27,22,19,23,16,17,14,11,11,64,96,0.75,On Track
2025-09,2025-09-21 22:16:00,School ADHX,SYN-2234-ADHX,District M,District M - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,13,16,20,17,15,14,9,12,54,82,0.7593,On Track
2025-09,2025-09-21 22:33:00,School ADJL,SYN-2274-ADJL,District M,District M - Block 008,Yes,No,Class 6,Science,33,27,20,39,18,22,31,18,15,103,120,0.5825,At Risk
2025-09,2025-09-21 22:50:00,School ADJM,SYN-2275-ADJM,District M,District M - Block 008,Yes,Yes,Class 6,Math and Science,44,36,33,68,62,60,29,25,28,141,244,0.8652,On Track
2025-09,2025-09-21 23:07:00,School ADJN,SYN-2276-ADJN,District M,District M - Block 008,Yes,Yes,Class 6,Science,28,20,13,17,14,11,7,6,4,52,68,0.6538,Behind
2025-09,2025-09-21 23:24:00,School ADJO,SYN-2277-ADJO,District M,District M - Block 008,No,No,Not conducted,Not applicable,7,0,0,9,0,0,6,0,0,22,0,0.0,Critical
2025-09,2025-09-21 23:41:00,School ADJP,SYN-2278-ADJP,District M,District M - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,9,11,20,12,13,5,4,3,37,52,0.7027,Behind
2025-09,2025-09-21 23:58:00,School ADHI,SYN-2219-ADHI,District M,District M - Block 009,Yes,Yes,Class 6,Science,25,22,16,4136,207,2960,11,7,6,4172,3218,0.3857,At Risk
2025-09,2025-09-22 00:15:00,School ADHJ,SYN-2220-ADHJ,District M,District M - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,19,12,13,32,18,17,18,9,9,69,78,0.5652,At Risk
2025-09,2025-09-22 00:32:00,School ADHK,SYN-2221-ADHK,District M,District M - Block 009,No,No,Not conducted,Not applicable,34,0,0,39,0,0,30,0,0,103,0,0.0,Critical
2025-09,2025-09-22 00:49:00,School ADHL,SYN-2222-ADHL,District M,District M - Block 009,No,No,Not conducted,Not applicable,82,0,0,90,0,0,77,0,0,249,0,0.0,Critical
2025-09,2025-09-22 01:06:00,School ADHM,SYN-2223-ADHM,District M,District M - Block 009,Yes,No,"Classes 6, 7 and 8",Math,38,37,37,50,49,49,28,27,27,116,226,0.9741,On Track
2025-09,2025-09-22 01:23:00,School ADHN,SYN-2224-ADHN,District M,District M - Block 009,Yes,No,Class 6,Math and Science,22,16,12,20,13,12,10,7,5,52,65,0.625,Behind
2025-09,2025-09-22 01:40:00,School ADHO,SYN-2225-ADHO,District M,District M - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,40,34,35,39,37,37,20,16,14,99,173,0.8737,On Track
2025-09,2025-09-22 01:57:00,School ADHP,SYN-2226-ADHP,District M,District M - Block 009,No,No,Not conducted,Not applicable,38,0,0,47,0,0,28,0,0,113,0,0.0,Critical
2025-09,2025-09-22 02:14:00,School ADIG,SYN-2243-ADIG,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,51,30,32,41,29,30,29,26,24,121,171,0.7066,Behind
2025-09,2025-09-22 02:31:00,School ADIH,SYN-2244-ADIH,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,36,31,28,37,23,27,24,19,21,97,149,0.768,On Track
2025-09,2025-09-22 02:48:00,School ADII,SYN-2245-ADII,District M,District M - Block 010,Yes,Yes,Class 6,Science,122,61,74,122,43,91,82,42,42,326,353,0.5414,At Risk
2025-09,2025-09-22 03:05:00,School ADIJ,SYN-2246-ADIJ,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,126,75,69,119,64,76,128,68,78,373,430,0.5764,At Risk
2025-09,2025-09-22 03:22:00,School ADIK,SYN-2247-ADIK,District M,District M - Block 010,Yes,No,Class 7,Science,19,13,10,19,14,13,16,10,11,54,71,0.6574,Behind
2025-09,2025-09-22 03:39:00,School ADIL,SYN-2248-ADIL,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,46,36,26,54,43,25,37,21,19,137,170,0.6204,Behind
2025-09,2025-09-22 03:56:00,School ADIM,SYN-2249-ADIM,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,53,43,39,47,36,38,38,29,28,138,213,0.7717,On Track
2025-09,2025-09-22 04:13:00,School ADIN,SYN-2250-ADIN,District M,District M - Block 010,Yes,Yes,Class 6,Math and Science,100,44,38,92,40,40,58,38,36,250,236,0.472,At Risk
2025-09,2025-09-22 04:30:00,School ADIO,SYN-2251-ADIO,District M,District M - Block 010,Yes,No,Classes 6 and 8,Math and Science,28,17,16,30,17,20,24,15,13,82,98,0.5976,At Risk
2025-09,2025-09-22 04:47:00,School ADIP,SYN-2252-ADIP,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,38,27,21,26,19,18,20,15,13,84,113,0.6726,Behind
2025-09,2025-09-22 05:04:00,School ADIQ,SYN-2253-ADIQ,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,13,11,15,12,13,16,13,13,49,75,0.7653,On Track
2025-09,2025-09-22 05:21:00,School ADIR,SYN-2254-ADIR,District M,District M - Block 010,Yes,Yes,Class 6,Math and Science,37,36,32,39,37,31,40,33,35,116,204,0.8793,On Track
2025-09,2025-09-22 05:38:00,School ADIS,SYN-2255-ADIS,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,25,25,29,15,15,30,16,19,107,115,0.5374,At Risk
2025-09,2025-09-22 05:55:00,School ADIT,SYN-2256-ADIT,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,35,24,29,46,32,39,26,17,21,107,162,0.757,On Track
2025-09,2025-09-22 06:12:00,School ADIU,SYN-2257-ADIU,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,17,16,22,19,17,24,23,20,66,112,0.8485,On Track
2025-09,2025-09-22 06:29:00,School ADIV,SYN-2258-ADIV,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,111,78,75,77,61,75,99,93,84,287,466,0.8118,On Track
2025-09,2025-09-22 06:46:00,School ADIW,SYN-2259-ADIW,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,22,28,69,31,27,42,24,18,160,150,0.4688,At Risk
2025-09,2025-09-22 07:03:00,School ADIX,SYN-2260-ADIX,District M,District M - Block 010,Yes,Yes,Class 6,Math and Science,21,13,9,27,14,15,12,7,7,60,65,0.5417,At Risk
2025-09,2025-09-22 07:20:00,School ACWR,SYN-1942-ACWR,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,111,73,69,76,50,52,90,69,45,277,358,0.6462,Behind
2025-09,2025-09-22 07:37:00,School ACWS,SYN-1943-ACWS,District N,District N - Block 001,No,No,Not conducted,Not applicable,59,0,0,68,0,0,48,0,0,175,0,0.0,Critical
2025-09,2025-09-22 07:54:00,School ACWT,SYN-1944-ACWT,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,42,27,20,41,27,25,38,22,23,121,144,0.595,At Risk
2025-09,2025-09-22 08:11:00,School ACWU,SYN-1945-ACWU,District N,District N - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,32,25,23,33,21,21,42,29,27,107,146,0.6822,Behind
2025-09,2025-09-22 08:28:00,School ACWV,SYN-1946-ACWV,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,19,17,21,21,20,21,18,18,63,113,0.8968,On Track
2025-09,2025-09-22 08:45:00,School ACWW,SYN-1947-ACWW,District N,District N - Block 002,No,No,Not conducted,Not applicable,39,0,0,26,0,0,22,0,0,87,0,0.0,Critical
2025-09,2025-09-22 09:02:00,School ACWX,SYN-1948-ACWX,District N,District N - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,35,36,67,43,49,44,36,31,160,230,0.7188,Behind
2025-09,2025-09-22 09:19:00,School ACWY,SYN-1949-ACWY,District N,District N - Block 002,Yes,Yes,Class 6,Science,24,24,24,35,29,33,35,29,30,94,169,0.8989,On Track
2025-09,2025-09-22 09:36:00,School ACXG,SYN-1957-ACXG,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,4,4,4,4,4,4,8,8,7,16,31,0.9688,On Track
2025-09,2025-09-22 09:53:00,School ACXH,SYN-1958-ACXH,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,66,40,35,49,32,31,59,38,35,174,211,0.6063,Behind
2025-09,2025-09-22 10:10:00,School ACXI,SYN-1959-ACXI,District N,District N - Block 003,Yes,Yes,Class 8,Science,39,21,18,28,16,16,28,26,17,95,114,0.6,Behind
2025-09,2025-09-22 10:27:00,School ACXJ,SYN-1960-ACXJ,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,22,20,25,15,19,37,26,13,93,115,0.6183,Behind
2025-09,2025-09-22 10:44:00,School ACXK,SYN-1961-ACXK,District N,District N - Block 003,No,No,Not conducted,Not applicable,12,0,0,11,0,0,15,0,0,38,0,0.0,Critical
2025-09,2025-09-22 11:01:00,School ACXL,SYN-1962-ACXL,District N,District N - Block 003,Yes,No,Class 7,Science,49,35,35,78,50,53,100,59,62,227,294,0.6476,Behind
2025-09,2025-09-22 11:18:00,School ACXM,SYN-1963-ACXM,District N,District N - Block 003,No,No,Not conducted,Not applicable,28,0,0,24,0,0,22,0,0,74,0,0.0,Critical
2025-09,2025-09-22 11:35:00,School ACXN,SYN-1964-ACXN,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,53,30,32,46,28,26,39,27,28,138,171,0.6196,Behind
2025-09,2025-09-22 11:52:00,School ACXO,SYN-1965-ACXO,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,34,20,20,39,18,18,34,18,20,107,114,0.5327,At Risk
2025-09,2025-09-22 12:09:00,School ACXP,SYN-1966-ACXP,District N,District N - Block 003,Yes,Yes,Classes 6 and 8,Math and Science,18,10,10,24,13,12,22,13,11,64,69,0.5391,At Risk
2025-09,2025-09-22 12:26:00,School ACXQ,SYN-1967-ACXQ,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,17,16,13,11,8,26,22,17,61,91,0.7459,Behind
2025-09,2025-09-22 12:43:00,School ACXR,SYN-1968-ACXR,District N,District N - Block 003,Yes,Yes,Classes 6 and 7,Math and Science,26,16,14,21,11,11,26,13,16,73,81,0.5548,At Risk
2025-09,2025-09-22 13:00:00,School ACWZ,SYN-1950-ACWZ,District N,District N - Block 004,No,No,Not conducted,Not applicable,63,0,0,60,0,0,65,0,0,188,0,0.0,Critical
2025-09,2025-09-22 13:17:00,School ACXA,SYN-1951-ACXA,District N,District N - Block 005,Yes,No,Class 7,Math and Science,30,28,29,28,14,15,24,9,11,82,106,0.6463,Behind
2025-09,2025-09-22 13:34:00,School ACXS,SYN-1969-ACXS,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,15,16,7,4,4,4,4,4,32,47,0.7344,Behind
2025-09,2025-09-22 13:51:00,School ACXT,SYN-1970-ACXT,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,55,56,66,55,54,78,36,40,214,296,0.6916,Behind
2025-09,2025-09-22 14:08:00,School ACXU,SYN-1971-ACXU,District N,District N - Block 006,Yes,No,"Classes 6, 7 and 8",Science,25,19,12,15,11,7,15,12,10,55,71,0.6455,Behind
2025-09,2025-09-22 14:25:00,School ACXV,SYN-1972-ACXV,District N,District N - Block 006,Yes,Yes,Class 6,Math and Science,14,9,10,4,2,2,8,4,4,26,31,0.5962,At Risk
2025-09,2025-09-22 14:42:00,School ACXW,SYN-1973-ACXW,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,59,40,44,41,35,32,27,14,14,127,179,0.7047,Behind
2025-09,2025-09-22 14:59:00,School ACXB,SYN-1952-ACXB,District N,District N - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,22,15,15,21,13,14,19,9,8,62,74,0.5968,At Risk
2025-09,2025-09-22 15:16:00,School ACXC,SYN-1953-ACXC,District N,District N - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,9,6,6,10,5,5,12,8,8,31,38,0.6129,Behind
2025-09,2025-09-22 15:33:00,School ACXD,SYN-1954-ACXD,District N,District N - Block 007,Yes,Yes,Class 6,Science,85,79,43,72,58,48,64,63,63,221,354,0.8009,On Track
2025-09,2025-09-22 15:50:00,School ACXE,SYN-1955-ACXE,District N,District N - Block 007,Yes,Yes,Class 6,Science,21,17,19,35,14,14,27,18,21,83,103,0.6205,Behind
2025-09,2025-09-22 16:07:00,School ACXF,SYN-1956-ACXF,District N,District N - Block 007,Yes,Yes,"Classes 6, 7 and 8",Science,67,66,48,68,67,36,43,42,26,178,285,0.8006,On Track
2025-09,2025-09-22 16:24:00,School ACOY,SYN-1741-ACOY,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,14,9,11,16,8,10,18,12,8,48,58,0.6042,Behind
2025-09,2025-09-22 16:41:00,School ACOZ,SYN-1742-ACOZ,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,12,12,17,13,13,13,9,9,47,68,0.7234,Behind
2025-09,2025-09-22 16:58:00,School ACPA,SYN-1743-ACPA,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,12,12,12,20,20,20,10,10,10,42,84,1.0,On Track
2025-09,2025-09-22 17:15:00,School ACPB,SYN-1744-ACPB,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,45,32,36,23,19,22,24,17,19,92,145,0.788,On Track
2025-09,2025-09-22 17:32:00,School ACNT,SYN-1710-ACNT,District O,District O - Block 002,Yes,Yes,Class 8,Math and Science,74,56,57,55,44,46,51,38,29,180,270,0.75,On Track
2025-09,2025-09-22 17:49:00,School ACNU,SYN-1711-ACNU,District O,District O - Block 002,Yes,Yes,Class 7,Science,89,74,66,109,86,84,109,69,96,307,475,0.7736,On Track
2025-09,2025-09-22 18:06:00,School ACNV,SYN-1712-ACNV,District O,District O - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,37,30,30,33,32,26,51,47,44,121,209,0.8636,On Track
2025-09,2025-09-22 18:23:00,School ACNW,SYN-1713-ACNW,District O,District O - Block 002,No,No,Not conducted,Not applicable,49,0,0,74,0,0,63,0,0,186,0,0.0,Critical
2025-09,2025-09-22 18:40:00,School ACNX,SYN-1714-ACNX,District O,District O - Block 002,Yes,No,Class 7,Math and Science,82,52,49,81,53,58,78,55,56,241,323,0.6701,Behind
2025-09,2025-09-22 18:57:00,School ACNY,SYN-1715-ACNY,District O,District O - Block 002,Yes,Yes,Class 6,Math and Science,31,22,21,31,26,21,40,27,30,102,147,0.7206,Behind
2025-09,2025-09-22 19:14:00,School ACNZ,SYN-1716-ACNZ,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,28,28,36,25,25,36,31,31,105,168,0.8,On Track
2025-09,2025-09-22 19:31:00,School ACOA,SYN-1717-ACOA,District O,District O - Block 002,Yes,Yes,Class 6,Math and Science,37,35,33,43,35,34,40,32,32,120,201,0.8375,On Track
2025-09,2025-09-22 19:48:00,School ACOB,SYN-1718-ACOB,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,34,27,29,16,13,13,14,14,14,64,110,0.8594,On Track
2025-09,2025-09-22 20:05:00,School ACOC,SYN-1719-ACOC,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,15,19,18,15,18,17,17,16,55,100,0.9091,On Track
2025-09,2025-09-22 20:22:00,School ACOD,SYN-1720-ACOD,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,57,52,33,42,38,35,42,34,34,141,226,0.8014,On Track
2025-09,2025-09-22 20:39:00,School ACOE,SYN-1721-ACOE,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,61,44,43,85,62,68,68,58,49,214,324,0.757,On Track
2025-09,2025-09-22 20:56:00,School ACOF,SYN-1722-ACOF,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Science,31,26,30,26,22,19,26,21,24,83,142,0.8554,On Track
2025-09,2025-09-22 21:13:00,School ACOG,SYN-1723-ACOG,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,16,15,20,18,19,18,18,18,56,104,0.9286,On Track
2025-09,2025-09-22 21:30:00,School ACOH,SYN-1724-ACOH,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,20,16,15,28,20,21,16,12,16,64,100,0.7812,On Track
2025-09,2025-09-22 21:47:00,School ACOI,SYN-1725-ACOI,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,80,61,56,103,86,87,76,62,69,259,421,0.8127,On Track
2025-09,2025-09-22 22:04:00,School ACOJ,SYN-1726-ACOJ,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,53,55,66,58,55,45,44,44,167,309,0.9251,On Track
2025-09,2025-09-22 22:21:00,School ACOK,SYN-1727-ACOK,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,25,23,57,47,47,36,26,23,124,191,0.7702,On Track
2025-09,2025-09-22 22:38:00,School ACOL,SYN-1728-ACOL,District O,District O - Block 002,Yes,Yes,Class 6,Math,71,38,46,60,29,29,62,47,31,193,220,0.5699,At Risk
2025-09,2025-09-22 22:55:00,School ACOM,SYN-1729-ACOM,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,24,21,20,38,33,37,23,20,22,85,153,0.9,On Track
2025-09,2025-09-22 23:12:00,School ACON,SYN-1730-ACON,District O,District O - Block 002,Yes,Yes,Class 8,Math,58,10,9,45,13,13,39,8,8,142,61,0.2148,Critical
2025-09,2025-09-22 23:29:00,School ACOO,SYN-1731-ACOO,District O,District O - Block 002,Yes,Yes,Class 6,Science,63,54,54,81,56,55,70,51,50,214,320,0.7477,Behind
2025-09,2025-09-22 23:46:00,School ACOP,SYN-1732-ACOP,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,72,66,68,78,68,73,55,54,48,205,377,0.9195,On Track
2025-09,2025-09-23 00:03:00,School ACOQ,SYN-1733-ACOQ,District O,District O - Block 002,Yes,No,Class 6,Math,70,52,69,35,25,34,37,18,27,142,225,0.7923,On Track
