Reporting Month,Timestamp,What is the name of your school?,What is your school's synthetic school code?,What is the name of your district?,Block Details,Was the PBL project conducted in your school this month?,Was evidence submitted for the completed PBL project?,In which class/classes did you conduct the PBL project?,Which subject do you teach?,"Total number of students enrolled in Class 6, including all sections","Average student attendance during the Class 6 PBL Science session. If you did not teach Science in Class 6, enter 0.","Average student attendance during the Class 6 PBL Math session. If you did not teach Math in Class 6, enter 0.","Total number of students enrolled in Class 7, including all sections","Average student attendance during the Class 7 PBL Science session. If you did not teach Science in Class 7, enter 0.","Average student attendance during the Class 7 PBL Math session. If you did not teach Math in Class 7, enter 0.","Total number of students enrolled in Class 8, including all sections","Average student attendance during the Class 8 PBL Science session. If you did not teach Science in Class 8, enter 0.","Average student attendance during the Class 8 PBL Math session. If you did not teach Math in Class 8, enter 0.",Derived: Total enrollment across Classes 6-8,Derived: Total attendance across PBL Science and Math sessions,Derived: Overall PBL attendance rate,Derived: Risk status
2025-07,2025-07-21 15:45:00,School ADJA,SYN-2263-ADJA,District M,District M - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,34,24,22,34,20,20,35,23,22,103,131,0.6359,Behind
2025-07,2025-07-21 16:02:00,School ADHD,SYN-2214-ADHD,District M,District M - Block 005,No,No,Not conducted,Not applicable,49,0,0,62,0,0,29,0,0,140,0,0.0,Critical
2025-07,2025-07-21 16:19:00,School ADHE,SYN-2215-ADHE,District M,District M - Block 005,No,No,Not conducted,Not applicable,3,0,0,5,0,0,5,0,0,13,0,0.0,Critical
2025-07,2025-07-21 16:36:00,School ADHF,SYN-2216-ADHF,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,39,20,18,42,23,20,46,24,21,127,126,0.4961,At Risk
2025-07,2025-07-21 16:53:00,School ADHG,SYN-2217-ADHG,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,69,51,54,74,58,56,53,40,41,196,300,0.7653,On Track
2025-07,2025-07-21 17:10:00,School ADHH,SYN-2218-ADHH,District M,District M - Block 005,Yes,Yes,Class 6,Math and Science,47,38,32,38,28,27,42,32,33,127,190,0.748,Behind
2025-07,2025-07-21 17:27:00,School ADIA,SYN-2237-ADIA,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,31,20,19,40,25,23,34,23,25,105,135,0.6429,Behind
2025-07,2025-07-21 17:44:00,School ADIC,SYN-2239-ADIC,District M,District M - Block 005,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,13,14,33,22,24,13,8,7,63,88,0.6984,Behind
2025-07,2025-07-21 18:01:00,School ADJB,SYN-2264-ADJB,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,35,25,26,11,6,6,7,4,5,53,72,0.6792,Behind
2025-07,2025-07-21 18:18:00,School ADJC,SYN-2265-ADJC,District M,District M - Block 006,No,No,Not conducted,Not applicable,65,0,0,73,0,0,55,0,0,193,0,0.0,Critical
2025-07,2025-07-21 18:35:00,School ADJD,SYN-2266-ADJD,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,42,30,25,24,10,10,24,9,10,90,94,0.5222,At Risk
2025-07,2025-07-21 18:52:00,School ADJE,SYN-2267-ADJE,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,20,14,14,16,12,10,18,13,12,54,75,0.6944,Behind
2025-07,2025-07-21 19:09:00,School ADJF,SYN-2268-ADJF,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,49,25,30,30,20,20,20,14,16,99,125,0.6313,Behind
2025-07,2025-07-21 19:26:00,School ADJG,SYN-2269-ADJG,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,79,22,20,59,20,17,64,13,19,202,111,0.2748,Critical
2025-07,2025-07-21 19:43:00,School ADJH,SYN-2270-ADJH,District M,District M - Block 006,Yes,No,"Classes 6, 7 and 8",Math and Science,147,86,95,136,102,97,169,99,113,452,592,0.6549,Behind
2025-07,2025-07-21 20:00:00,School ADJI,SYN-2271-ADJI,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,45,25,29,35,17,18,30,18,17,110,124,0.5636,At Risk
2025-07,2025-07-21 20:17:00,School ADJJ,SYN-2272-ADJJ,District M,District M - Block 006,Yes,Yes,Class 6,Math and Science,57,43,41,79,53,50,63,49,50,199,286,0.7186,Behind
2025-07,2025-07-21 20:34:00,School ADJK,SYN-2273-ADJK,District M,District M - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,32,19,19,32,17,22,28,15,15,92,107,0.5815,At Risk
2025-07,2025-07-21 20:51:00,School ADGG,SYN-2191-ADGG,District M,District M - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,45,38,28,36,33,28,30,25,23,111,175,0.7883,On Track
2025-07,2025-07-21 21:08:00,School ADHT,SYN-2230-ADHT,District M,District M - Block 007,Yes,Yes,Class 6,Math,45,31,31,46,33,42,42,30,28,133,195,0.7331,Behind
2025-07,2025-07-21 21:25:00,School ADHU,SYN-2231-ADHU,District M,District M - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,69,44,42,73,53,54,60,40,41,202,274,0.6782,Behind
2025-07,2025-07-21 21:42:00,School ADHV,SYN-2232-ADHV,District M,District M - Block 007,No,No,Not conducted,Not applicable,38,0,0,42,0,0,40,0,0,120,0,0.0,Critical
2025-07,2025-07-21 21:59:00,School ADHW,SYN-2233-ADHW,District M,District M - Block 007,Yes,No,Class 6,Math and Science,27,19,20,23,15,14,14,10,12,64,90,0.7031,Behind
2025-07,2025-07-21 22:16:00,School ADHX,SYN-2234-ADHX,District M,District M - Block 007,No,No,Not conducted,Not applicable,20,0,0,20,0,0,14,0,0,54,0,0.0,Critical
2025-07,2025-07-21 22:33:00,School ADJL,SYN-2274-ADJL,District M,District M - Block 008,Yes,No,Class 6,Science,33,22,18,39,18,20,31,18,15,103,111,0.5388,At Risk
2025-07,2025-07-21 22:50:00,School ADJM,SYN-2275-ADJM,District M,District M - Block 008,Yes,No,Class 6,Math and Science,44,35,31,68,50,56,29,21,27,141,220,0.7801,On Track
2025-07,2025-07-21 23:07:00,School ADJN,SYN-2276-ADJN,District M,District M - Block 008,Yes,Yes,Class 6,Science,28,16,13,17,11,10,7,5,3,52,58,0.5577,At Risk
2025-07,2025-07-21 23:24:00,School ADJO,SYN-2277-ADJO,District M,District M - Block 008,Yes,No,Class 6,Math and Science,7,5,6,9,7,6,6,4,4,22,32,0.7273,Behind
2025-07,2025-07-21 23:41:00,School ADJP,SYN-2278-ADJP,District M,District M - Block 008,Yes,Yes,"Classes 6, 7 and 8",Math and Science,12,7,11,20,11,11,5,3,3,37,46,0.6216,Behind
2025-07,2025-07-21 23:58:00,School ADHI,SYN-2219-ADHI,District M,District M - Block 009,Yes,No,Class 6,Science,25,21,14,4136,207,2284,11,6,7,4172,2539,0.3043,Critical
2025-07,2025-07-22 00:15:00,School ADHJ,SYN-2220-ADHJ,District M,District M - Block 009,Yes,Yes,"Classes 6, 7 and 8",Math and Science,19,12,12,32,15,16,18,9,8,69,72,0.5217,At Risk
2025-07,2025-07-22 00:32:00,School ADHK,SYN-2221-ADHK,District M,District M - Block 009,No,No,Not conducted,Not applicable,34,0,0,39,0,0,30,0,0,103,0,0.0,Critical
2025-07,2025-07-22 00:49:00,School ADHL,SYN-2222-ADHL,District M,District M - Block 009,No,No,Not conducted,Not applicable,82,0,0,90,0,0,77,0,0,249,0,0.0,Critical
2025-07,2025-07-22 01:06:00,School ADHM,SYN-2223-ADHM,District M,District M - Block 009,No,No,Not conducted,Not applicable,38,0,0,50,0,0,28,0,0,116,0,0.0,Critical
2025-07,2025-07-22 01:23:00,School ADHN,SYN-2224-ADHN,District M,District M - Block 009,No,No,Not conducted,Not applicable,22,0,0,20,0,0,10,0,0,52,0,0.0,Critical
2025-07,2025-07-22 01:40:00,School ADHO,SYN-2225-ADHO,District M,District M - Block 009,Yes,No,"Classes 6, 7 and 8",Math and Science,40,28,29,39,35,30,20,13,15,99,150,0.7576,On Track
2025-07,2025-07-22 01:57:00,School ADHP,SYN-2226-ADHP,District M,District M - Block 009,Yes,Yes,Classes 6 and 8,Math and Science,38,37,30,47,46,35,28,23,27,113,198,0.8761,On Track
2025-07,2025-07-22 02:14:00,School ADIG,SYN-2243-ADIG,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,51,31,30,41,25,28,29,22,23,121,159,0.657,Behind
2025-07,2025-07-22 02:31:00,School ADIH,SYN-2244-ADIH,District M,District M - Block 010,No,No,Not conducted,Not applicable,36,0,0,37,0,0,24,0,0,97,0,0.0,Critical
2025-07,2025-07-22 02:48:00,School ADII,SYN-2245-ADII,District M,District M - Block 010,Yes,Yes,Class 6,Science,122,54,47,122,43,56,82,38,33,326,271,0.4156,At Risk
2025-07,2025-07-22 03:05:00,School ADIJ,SYN-2246-ADIJ,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,126,62,62,119,66,66,128,65,62,373,383,0.5134,At Risk
2025-07,2025-07-22 03:22:00,School ADIK,SYN-2247-ADIK,District M,District M - Block 010,Yes,Yes,Class 7,Science,19,11,8,19,12,9,16,10,7,54,57,0.5278,At Risk
2025-07,2025-07-22 03:39:00,School ADIL,SYN-2248-ADIL,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,46,30,27,54,36,20,37,20,16,137,149,0.5438,At Risk
2025-07,2025-07-22 03:56:00,School ADIM,SYN-2249-ADIM,District M,District M - Block 010,No,No,Not conducted,Not applicable,53,0,0,47,0,0,38,0,0,138,0,0.0,Critical
2025-07,2025-07-22 04:13:00,School ADIN,SYN-2250-ADIN,District M,District M - Block 010,Yes,No,Class 6,Math and Science,100,40,37,92,38,41,58,37,33,250,226,0.452,At Risk
2025-07,2025-07-22 04:30:00,School ADIO,SYN-2251-ADIO,District M,District M - Block 010,Yes,Yes,Classes 6 and 8,Math and Science,28,17,14,30,17,18,24,13,13,82,92,0.561,At Risk
2025-07,2025-07-22 04:47:00,School ADIP,SYN-2252-ADIP,District M,District M - Block 010,No,No,Not conducted,Not applicable,38,0,0,26,0,0,20,0,0,84,0,0.0,Critical
2025-07,2025-07-22 05:04:00,School ADIQ,SYN-2253-ADIQ,District M,District M - Block 010,No,No,Not conducted,Not applicable,18,0,0,15,0,0,16,0,0,49,0,0.0,Critical
2025-07,2025-07-22 05:21:00,School ADIR,SYN-2254-ADIR,District M,District M - Block 010,Yes,No,Class 6,Math and Science,37,33,33,39,32,28,40,34,32,116,192,0.8276,On Track
2025-07,2025-07-22 05:38:00,School ADIS,SYN-2255-ADIS,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,48,21,23,29,14,14,30,16,14,107,102,0.4766,At Risk
2025-07,2025-07-22 05:55:00,School ADIT,SYN-2256-ADIT,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,35,23,27,46,30,37,26,17,18,107,152,0.7103,Behind
2025-07,2025-07-22 06:12:00,School ADIU,SYN-2257-ADIU,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,20,16,12,22,17,16,24,19,18,66,98,0.7424,Behind
2025-07,2025-07-22 06:29:00,School ADIV,SYN-2258-ADIV,District M,District M - Block 010,Yes,No,"Classes 6, 7 and 8",Math and Science,111,80,76,77,57,65,99,82,84,287,444,0.7735,On Track
2025-07,2025-07-22 06:46:00,School ADIW,SYN-2259-ADIW,District M,District M - Block 010,Yes,Yes,"Classes 6, 7 and 8",Math and Science,49,24,23,69,33,22,42,21,18,160,141,0.4406,At Risk
2025-07,2025-07-22 07:03:00,School ADIX,SYN-2260-ADIX,District M,District M - Block 010,No,No,Not conducted,Not applicable,21,0,0,27,0,0,12,0,0,60,0,0.0,Critical
2025-07,2025-07-22 07:20:00,School ACWR,SYN-1942-ACWR,District N,District N - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,111,64,61,76,44,55,90,55,43,277,322,0.5812,At Risk
2025-07,2025-07-22 07:37:00,School ACWS,SYN-1943-ACWS,District N,District N - Block 001,Yes,No,"Classes 6, 7 and 8",Science,59,32,33,68,48,40,48,30,31,175,214,0.6114,Behind
2025-07,2025-07-22 07:54:00,School ACWT,SYN-1944-ACWT,District N,District N - Block 001,Yes,No,"Classes 6, 7 and 8",Science,42,26,22,41,26,20,38,22,15,121,131,0.5413,At Risk
2025-07,2025-07-22 08:11:00,School ACWU,SYN-1945-ACWU,District N,District N - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,32,20,21,33,20,21,42,26,25,107,133,0.6215,Behind
2025-07,2025-07-22 08:28:00,School ACWV,SYN-1946-ACWV,District N,District N - Block 001,No,No,Not conducted,Not applicable,21,0,0,21,0,0,21,0,0,63,0,0.0,Critical
2025-07,2025-07-22 08:45:00,School ACWW,SYN-1947-ACWW,District N,District N - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math,39,26,23,26,17,16,22,10,15,87,107,0.6149,Behind
2025-07,2025-07-22 09:02:00,School ACWX,SYN-1948-ACWX,District N,District N - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,49,29,35,67,43,43,44,30,32,160,212,0.6625,Behind
2025-07,2025-07-22 09:19:00,School ACWY,SYN-1949-ACWY,District N,District N - Block 002,No,No,Not conducted,Not applicable,24,0,0,35,0,0,35,0,0,94,0,0.0,Critical
2025-07,2025-07-22 09:36:00,School ACXG,SYN-1957-ACXG,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,4,4,4,4,4,4,8,7,7,16,30,0.9375,On Track
2025-07,2025-07-22 09:53:00,School ACXH,SYN-1958-ACXH,District N,District N - Block 003,Yes,Yes,"Classes 6, 7 and 8",Math and Science,66,36,32,49,31,34,59,31,34,174,198,0.569,At Risk
2025-07,2025-07-22 10:10:00,School ACXI,SYN-1959-ACXI,District N,District N - Block 003,Yes,Yes,Class 8,Science,39,18,15,28,14,17,28,20,16,95,100,0.5263,At Risk
2025-07,2025-07-22 10:27:00,School ACXJ,SYN-1960-ACXJ,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,31,19,16,25,14,17,37,24,11,93,101,0.543,At Risk
2025-07,2025-07-22 10:44:00,School ACXK,SYN-1961-ACXK,District N,District N - Block 003,No,No,Not conducted,Not applicable,12,0,0,11,0,0,15,0,0,38,0,0.0,Critical
2025-07,2025-07-22 11:01:00,School ACXL,SYN-1962-ACXL,District N,District N - Block 003,Yes,Yes,Class 7,Science,49,28,30,78,40,41,100,58,49,227,246,0.5419,At Risk
2025-07,2025-07-22 11:18:00,School ACXM,SYN-1963-ACXM,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,28,14,12,24,12,16,22,10,15,74,79,0.5338,At Risk
2025-07,2025-07-22 11:35:00,School ACXN,SYN-1964-ACXN,District N,District N - Block 003,No,No,Not conducted,Not applicable,53,0,0,46,0,0,39,0,0,138,0,0.0,Critical
2025-07,2025-07-22 11:52:00,School ACXO,SYN-1965-ACXO,District N,District N - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,34,20,19,39,18,18,34,19,17,107,111,0.5187,At Risk
2025-07,2025-07-22 12:09:00,School ACXP,SYN-1966-ACXP,District N,District N - Block 003,Yes,Yes,Classes 6 and 8,Math and Science,18,8,9,24,13,12,22,12,11,64,65,0.5078,At Risk
2025-07,2025-07-22 12:26:00,School ACXQ,SYN-1967-ACXQ,District N,District N - Block 003,No,No,Not conducted,Not applicable,22,0,0,13,0,0,26,0,0,61,0,0.0,Critical
2025-07,2025-07-22 12:43:00,School ACXR,SYN-1968-ACXR,District N,District N - Block 003,Yes,Yes,Classes 6 and 7,Math and Science,26,14,12,21,9,11,26,12,12,73,70,0.4795,At Risk
2025-07,2025-07-22 13:00:00,School ACWZ,SYN-1950-ACWZ,District N,District N - Block 004,No,No,Not conducted,Not applicable,63,0,0,60,0,0,65,0,0,188,0,0.0,Critical
2025-07,2025-07-22 13:17:00,School ACXA,SYN-1951-ACXA,District N,District N - Block 005,Yes,Yes,Class 7,Math and Science,30,25,28,28,15,13,24,10,10,82,101,0.6159,Behind
2025-07,2025-07-22 13:34:00,School ACXS,SYN-1969-ACXS,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,21,14,15,7,3,4,4,4,3,32,43,0.6719,Behind
2025-07,2025-07-22 13:51:00,School ACXT,SYN-1970-ACXT,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Math and Science,70,49,52,66,44,52,78,30,32,214,259,0.6051,Behind
2025-07,2025-07-22 14:08:00,School ACXU,SYN-1971-ACXU,District N,District N - Block 006,Yes,Yes,"Classes 6, 7 and 8",Science,25,19,13,15,9,8,15,9,8,55,66,0.6,Behind
2025-07,2025-07-22 14:25:00,School ACXV,SYN-1972-ACXV,District N,District N - Block 006,No,No,Not conducted,Not applicable,14,0,0,4,0,0,8,0,0,26,0,0.0,Critical
2025-07,2025-07-22 14:42:00,School ACXW,SYN-1973-ACXW,District N,District N - Block 006,No,No,Not conducted,Not applicable,59,0,0,41,0,0,27,0,0,127,0,0.0,Critical
2025-07,2025-07-22 14:59:00,School ACXB,SYN-1952-ACXB,District N,District N - Block 007,Yes,Yes,"Classes 6, 7 and 8",Math and Science,22,13,14,21,12,11,19,8,8,62,66,0.5323,At Risk
2025-07,2025-07-22 15:16:00,School ACXC,SYN-1953-ACXC,District N,District N - Block 007,Yes,No,"Classes 6, 7 and 8",Math and Science,9,5,6,10,5,5,12,8,8,31,37,0.5968,At Risk
2025-07,2025-07-22 15:33:00,School ACXD,SYN-1954-ACXD,District N,District N - Block 007,Yes,Yes,Class 6,Science,85,77,36,72,53,31,64,58,51,221,306,0.6923,Behind
2025-07,2025-07-22 15:50:00,School ACXE,SYN-1955-ACXE,District N,District N - Block 007,Yes,No,Class 6,Science,21,15,18,35,12,14,27,19,19,83,97,0.5843,At Risk
2025-07,2025-07-22 16:07:00,School ACXF,SYN-1956-ACXF,District N,District N - Block 007,Yes,No,"Classes 6, 7 and 8",Science,67,66,29,68,67,35,43,42,18,178,257,0.7219,Behind
2025-07,2025-07-22 16:24:00,School ACOY,SYN-1741-ACOY,District O,District O - Block 001,Yes,No,"Classes 6, 7 and 8",Math and Science,14,8,9,16,7,8,18,11,8,48,51,0.5312,At Risk
2025-07,2025-07-22 16:41:00,School ACOZ,SYN-1742-ACOZ,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Math and Science,17,10,11,17,11,12,13,8,9,47,61,0.6489,Behind
2025-07,2025-07-22 16:58:00,School ACPA,SYN-1743-ACPA,District O,District O - Block 001,Yes,No,"Classes 6, 7 and 8",Science,12,12,12,20,20,20,10,10,10,42,84,1.0,On Track
2025-07,2025-07-22 17:15:00,School ACPB,SYN-1744-ACPB,District O,District O - Block 001,Yes,Yes,"Classes 6, 7 and 8",Science,45,31,31,23,19,19,24,16,18,92,134,0.7283,Behind
2025-07,2025-07-22 17:32:00,School ACNT,SYN-1710-ACNT,District O,District O - Block 002,Yes,Yes,Class 8,Math and Science,74,47,51,55,43,43,51,37,26,180,247,0.6861,Behind
2025-07,2025-07-22 17:49:00,School ACNU,SYN-1711-ACNU,District O,District O - Block 002,Yes,Yes,Class 7,Science,89,70,72,109,66,71,109,70,107,307,456,0.7427,Behind
2025-07,2025-07-22 18:06:00,School ACNV,SYN-1712-ACNV,District O,District O - Block 002,No,No,Not conducted,Not applicable,37,0,0,33,0,0,51,0,0,121,0,0.0,Critical
2025-07,2025-07-22 18:23:00,School ACNW,SYN-1713-ACNW,District O,District O - Block 002,No,No,Not conducted,Not applicable,49,0,0,74,0,0,63,0,0,186,0,0.0,Critical
2025-07,2025-07-22 18:40:00,School ACNX,SYN-1714-ACNX,District O,District O - Block 002,Yes,No,Class 7,Math and Science,82,48,41,81,55,59,78,49,44,241,296,0.6141,Behind
2025-07,2025-07-22 18:57:00,School ACNY,SYN-1715-ACNY,District O,District O - Block 002,Yes,No,Class 6,Math and Science,31,20,19,31,22,20,40,27,27,102,135,0.6618,Behind
2025-07,2025-07-22 19:14:00,School ACNZ,SYN-1716-ACNZ,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,33,23,24,36,21,24,36,26,25,105,143,0.681,Behind
2025-07,2025-07-22 19:31:00,School ACOA,SYN-1717-ACOA,District O,District O - Block 002,Yes,Yes,Class 6,Math and Science,37,29,30,43,34,27,40,29,26,120,175,0.7292,Behind
2025-07,2025-07-22 19:48:00,School ACOB,SYN-1718-ACOB,District O,District O - Block 002,No,No,Not conducted,Not applicable,34,0,0,16,0,0,14,0,0,64,0,0.0,Critical
2025-07,2025-07-22 20:05:00,School ACOC,SYN-1719-ACOC,District O,District O - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,20,13,17,18,16,14,17,14,13,55,87,0.7909,On Track
2025-07,2025-07-22 20:22:00,School ACOD,SYN-1720-ACOD,District O,District O - Block 002,No,No,Not conducted,Not applicable,57,0,0,42,0,0,42,0,0,141,0,0.0,Critical
2025-07,2025-07-22 20:39:00,School ACOE,SYN-1721-ACOE,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,61,39,33,85,55,52,68,47,45,214,271,0.6332,Behind
2025-07,2025-07-22 20:56:00,School ACOF,SYN-1722-ACOF,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Science,31,27,27,26,17,18,26,18,19,83,126,0.759,On Track
2025-07,2025-07-22 21:13:00,School ACOG,SYN-1723-ACOG,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,18,16,14,20,16,16,18,14,15,56,91,0.8125,On Track
2025-07,2025-07-22 21:30:00,School ACOH,SYN-1724-ACOH,District O,District O - Block 002,No,No,Not conducted,Not applicable,20,0,0,28,0,0,16,0,0,64,0,0.0,Critical
2025-07,2025-07-22 21:47:00,School ACOI,SYN-1725-ACOI,District O,District O - Block 002,No,No,Not conducted,Not applicable,80,0,0,103,0,0,76,0,0,259,0,0.0,Critical
2025-07,2025-07-22 22:04:00,School ACOJ,SYN-1726-ACOJ,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,56,54,51,66,54,56,45,44,44,167,303,0.9072,On Track
2025-07,2025-07-22 22:21:00,School ACOK,SYN-1727-ACOK,District O,District O - Block 002,Yes,No,"Classes 6, 7 and 8",Math and Science,31,23,23,57,40,42,36,22,21,124,171,0.6895,Behind
2025-07,2025-07-22 22:38:00,School ACOL,SYN-1728-ACOL,District O,District O - Block 002,Yes,No,Class 6,Math,71,43,40,60,30,33,62,29,35,193,210,0.544,At Risk
2025-07,2025-07-22 22:55:00,School ACOM,SYN-1729-ACOM,District O,District O - Block 002,Yes,Yes,"Classes 6, 7 and 8",Math and Science,24,19,21,38,32,33,23,21,19,85,145,0.8529,On Track
2025-07,2025-07-22 23:12:00,School ACON,SYN-1730-ACON,District O,District O - Block 002,Yes,Yes,Class 8,Math,58,9,9,45,13,11,39,7,7,142,56,0.1972,Critical
2025-07,2025-07-22 23:29:00,School ACOO,SYN-1731-ACOO,District O,District O - Block 002,Yes,No,Class 6,Science,63,50,43,81,58,56,70,41,49,214,297,0.6939,Behind
2025-07,2025-07-22 23:46:00,School ACOP,SYN-1732-ACOP,District O,District O - Block 002,No,No,Not conducted,Not applicable,72,0,0,78,0,0,55,0,0,205,0,0.0,Critical
2025-07,2025-07-23 00:03:00,School ACOQ,SYN-1733-ACOQ,District O,District O - Block 002,Yes,Yes,Class 6,Math,70,54,66,35,22,31,37,15,26,142,214,0.7535,On Track
2025-07,2025-07-23 00:20:00,School ACOR,SYN-1734-ACOR,District O,District O - Block 002,Yes,No,Class 8,Science,14,9,6,11,8,5,8,5,4,33,37,0.5606,At Risk
2025-07,2025-07-23 00:37:00,School ACOS,SYN-1735-ACOS,District O,District O - Block 003,No,No,Not conducted,Not applicable,5,0,0,21,0,0,22,0,0,48,0,0.0,Critical
2025-07,2025-07-23 00:54:00,School ACOT,SYN-1736-ACOT,District O,District O - Block 003,Yes,Yes,Classes 6 and 8,Math,89,58,39,113,67,61,100,38,65,302,328,0.543,At Risk
2025-07,2025-07-23 01:11:00,School ACOU,SYN-1737-ACOU,District O,District O - Block 003,Yes,No,"Classes 6, 7 and 8",Math and Science,43,32,35,28,23,21,34,24,21,105,156,0.7429,Behind
2025-07,2025-07-23 01:28:00,School ACOV,SYN-1738-ACOV,District O,District O - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,51,33,33,60,44,37,60,47,33,171,227,0.6637,Behind
2025-07,2025-07-23 01:45:00,School ACOW,SYN-1739-ACOW,District O,District O - Block 003,Yes,Yes,"Classes 6, 7 and 8",Science,32,15,17,15,9,6,24,10,13,71,70,0.493,At Risk
2025-07,2025-07-23 02:02:00,School ACOX,SYN-1740-ACOX,District O,District O - Block 003,Yes,No,Classes 7 and 8,Math and Science,81,41,44,101,47,42,75,53,48,257,275,0.535,At Risk
2025-07,2025-07-23 02:19:00,School ACPO,SYN-1757-ACPO,District O,District O - Block 004,Yes,Yes,Class 8,Math and Science,64,39,35,63,35,39,75,39,43,202,230,0.5693,At Risk
2025-07,2025-07-23 02:36:00,School ACPP,SYN-1758-ACPP,District O,District O - Block 004,No,No,Not conducted,Not applicable,51,0,0,42,0,0,38,0,0,131,0,0.0,Critical
2025-07,2025-07-23 02:53:00,School ACPQ,SYN-1759-ACPQ,District O,District O - Block 004,Yes,No,"Classes 6, 7 and 8",Math and Science,33,26,29,23,18,17,14,10,10,70,110,0.7857,On Track
